"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 4","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"112","01M140","P.S. 140 Nathan Straus","2017-18","91.4","Ethnicity","Hispanic","41.7","P.S. 140 Nathan Straus","2017-18",371,28,0.491,0.509,0.124,0.027,0.329,0.884,0.913,NA,25,NA,NA,NA,9.2,NA,NA,NA
"113","01M140","P.S. 140 Nathan Straus","2017-18","s","Ethnicity","Asian","s","P.S. 140 Nathan Straus","2017-18",371,28,0.491,0.509,0.124,0.027,0.329,0.884,0.913,NA,25,NA,NA,NA,9.2,NA,NA,NA
"114","01M140","P.S. 140 Nathan Straus","2017-18","91.1","All Students","All Students","44.8","P.S. 140 Nathan Straus","2017-18",371,28,0.491,0.509,0.124,0.027,0.329,0.884,0.913,NA,25,NA,NA,NA,9.2,NA,NA,NA
"115","01M142","P.S. 142 Amalia Castro","2017-18","s","Poverty","Not Poverty","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"116","01M142","P.S. 142 Amalia Castro","2017-18","94.1","Gender","Female","16.7","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"117","01M142","P.S. 142 Amalia Castro","2017-18","s","ELL Status","Not ELL","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"118","01M142","P.S. 142 Amalia Castro","2017-18","94.0","Gender","Male","13.3","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"119","01M142","P.S. 142 Amalia Castro","2017-18","s","ELL Status","ELL","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"120","01M142","P.S. 142 Amalia Castro","2017-18","94.1","SWD Status","SWD","16.0","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"121","01M142","P.S. 142 Amalia Castro","2017-18","94.1","All Students","All Students","14.8","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"122","01M142","P.S. 142 Amalia Castro","2017-18","s","Ethnicity","Black","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"123","01M142","P.S. 142 Amalia Castro","2017-18","s","Poverty","Poverty","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"124","01M142","P.S. 142 Amalia Castro","2017-18","93.9","Ethnicity","Hispanic","17.4","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"125","01M142","P.S. 142 Amalia Castro","2017-18","s","Ethnicity","Asian","s","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"126","01M142","P.S. 142 Amalia Castro","2017-18","94.0","SWD Status","Not SWD","13.8","P.S. 142 Amalia Castro","2017-18",340,50,0.447,0.553,0.126,0.003,0.374,0.976,0.911,NA,NA,21.5,NA,NA,11,NA,NA,NA
"127","01M184","P.S. 184m Shuang Wen","2017-18","98.1","Poverty","Poverty","7.0","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"128","01M184","P.S. 184m Shuang Wen","2017-18","s","ELL Status","ELL","s","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"129","01M184","P.S. 184m Shuang Wen","2017-18","s","Ethnicity","Black","s","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"130","01M184","P.S. 184m Shuang Wen","2017-18","97.9","Gender","Male","3.2","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"131","01M184","P.S. 184m Shuang Wen","2017-18","97.5","SWD Status","SWD","9.1","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"132","01M184","P.S. 184m Shuang Wen","2017-18","97.9","Ethnicity","Other","0.0","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"133","01M184","P.S. 184m Shuang Wen","2017-18","s","Ethnicity","White","s","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"134","01M184","P.S. 184m Shuang Wen","2017-18","97.9","SWD Status","Not SWD","3.6","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"135","01M184","P.S. 184m Shuang Wen","2017-18","97.4","Poverty","Not Poverty","0.0","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"136","01M184","P.S. 184m Shuang Wen","2017-18","97.8","All Students","All Students","4.5","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"137","01M184","P.S. 184m Shuang Wen","2017-18","s","ELL Status","Not ELL","s","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"138","01M184","P.S. 184m Shuang Wen","2017-18","94.5","Ethnicity","Hispanic","25.0","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"139","01M184","P.S. 184m Shuang Wen","2017-18","99.1","Ethnicity","Asian","0.0","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"140","01M184","P.S. 184m Shuang Wen","2017-18","97.8","Gender","Female","5.6","P.S. 184m Shuang Wen","2017-18",684,65,0.499,0.501,0.037,0.073,0.165,0.68,0.653,NA,19.5,26,NA,NA,NA,NA,NA,NA
"141","01M188","P.S. 188 The Island School","2017-18","89.7","All Students","All Students","34.0","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"142","01M188","P.S. 188 The Island School","2017-18","89.1","Gender","Female","31.6","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"143","01M188","P.S. 188 The Island School","2017-18","86.4","ELL Status","ELL","25.0","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"144","01M188","P.S. 188 The Island School","2017-18","s","Ethnicity","Asian","s","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"145","01M188","P.S. 188 The Island School","2017-18","89.8","SWD Status","SWD","30.0","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"146","01M188","P.S. 188 The Island School","2017-18","s","Ethnicity","White","s","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"147","01M188","P.S. 188 The Island School","2017-18","89.6","SWD Status","Not SWD","36.7","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"148","01M188","P.S. 188 The Island School","2017-18","90.0","Gender","Male","35.5","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"149","01M188","P.S. 188 The Island School","2017-18","88.7","Ethnicity","Hispanic","32.3","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"150","01M188","P.S. 188 The Island School","2017-18","91.2","Ethnicity","Black","37.5","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"151","01M188","P.S. 188 The Island School","2017-18","90.3","ELL Status","Not ELL","35.7","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"152","01M188","P.S. 188 The Island School","2017-18","s","Poverty","Poverty","s","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"153","01M188","P.S. 188 The Island School","2017-18","s","Poverty","Not Poverty","s","P.S. 188 The Island School","2017-18",433,47,0.427,0.573,0.293,0.028,0.312,0.921,0.954,NA,23,20,NA,NA,18,NA,NA,NA
"154","01M315","The East Village Community School","2017-18","97.6","Poverty","Not Poverty","3.4","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"155","01M315","The East Village Community School","2017-18","96.3","Gender","Male","10.5","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"156","01M315","The East Village Community School","2017-18","96.7","SWD Status","Not SWD","9.1","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"157","01M315","The East Village Community School","2017-18","96.8","Ethnicity","White","8.3","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"158","01M315","The East Village Community School","2017-18","s","Ethnicity","Other","s","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"159","01M315","The East Village Community School","2017-18","96.6","ELL Status","Not ELL","9.5","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"160","01M315","The East Village Community School","2017-18","96.1","SWD Status","SWD","11.1","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"161","01M315","The East Village Community School","2017-18","s","Ethnicity","Asian","s","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"162","01M315","The East Village Community School","2017-18","96.9","Gender","Female","8.7","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"163","01M315","The East Village Community School","2017-18","96.6","All Students","All Students","9.5","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"164","01M315","The East Village Community School","2017-18","94.4","Poverty","Poverty","23.1","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"165","01M315","The East Village Community School","2017-18","95.1","Ethnicity","Hispanic","22.2","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"166","01M315","The East Village Community School","2017-18","s","Ethnicity","Black","s","The East Village Community School","2017-18",318,40,0.506,0.494,0.053,0.575,0.176,0.27,0.369,NA,21,19,NA,NA,NA,NA,NA,NA
"167","01M361","The Children's Workshop School","2017-18","94.7","All Students","All Students","15.8","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"168","01M361","The Children's Workshop School","2017-18","s","Ethnicity","Asian","s","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"169","01M361","The Children's Workshop School","2017-18","95.6","Gender","Female","6.7","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"170","01M361","The Children's Workshop School","2017-18","94.8","SWD Status","SWD","12.5","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"171","01M361","The Children's Workshop School","2017-18","s","ELL Status","Not ELL","s","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"172","01M361","The Children's Workshop School","2017-18","92.4","Poverty","Poverty","29.4","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"173","01M361","The Children's Workshop School","2017-18","94.1","Gender","Male","21.7","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"174","01M361","The Children's Workshop School","2017-18","96.4","Poverty","Not Poverty","4.8","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"175","01M361","The Children's Workshop School","2017-18","s","ELL Status","ELL","s","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"176","01M361","The Children's Workshop School","2017-18","94.5","Ethnicity","Hispanic","10.5","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"177","01M361","The Children's Workshop School","2017-18","94.7","SWD Status","Not SWD","16.7","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"178","01M361","The Children's Workshop School","2017-18","96.4","Ethnicity","White","25.0","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"179","01M361","The Children's Workshop School","2017-18","s","Ethnicity","Black","s","The Children's Workshop School","2017-18",315,35,0.463,0.537,0.092,0.352,0.232,0.457,0.505,NA,NA,17.5,NA,NA,NA,NA,NA,NA
"180","01M539","New Explorations into Science, Technology and Math","2017-18","97.5","Gender","Female","3.6","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"181","01M539","New Explorations into Science, Technology and Math","2017-18","97.6","Poverty","Poverty","0.0","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"182","01M539","New Explorations into Science, Technology and Math","2017-18","s","SWD Status","SWD","s","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"183","01M539","New Explorations into Science, Technology and Math","2017-18","97.0","Poverty","Not Poverty","3.9","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"184","01M539","New Explorations into Science, Technology and Math","2017-18","97.1","ELL Status","Not ELL","3.4","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"185","01M539","New Explorations into Science, Technology and Math","2017-18","97.1","Ethnicity","Other","0.0","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"186","01M539","New Explorations into Science, Technology and Math","2017-18","s","Ethnicity","Black","s","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"187","01M539","New Explorations into Science, Technology and Math","2017-18","98.2","Ethnicity","Asian","0.0","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"188","01M539","New Explorations into Science, Technology and Math","2017-18","s","Ethnicity","Hispanic","s","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"189","01M539","New Explorations into Science, Technology and Math","2017-18","96.7","Gender","Male","3.3","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"190","01M539","New Explorations into Science, Technology and Math","2017-18","s","SWD Status","Not SWD","s","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"191","01M539","New Explorations into Science, Technology and Math","2017-18","97.1","All Students","All Students","3.4","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"192","01M539","New Explorations into Science, Technology and Math","2017-18","96.6","Ethnicity","White","5.5","New Explorations into Science, Technology and Math","2017-18",1734,116,0.479,0.521,0.077,0.399,0.081,0.239,0.282,NA,NA,NA,29,NA,NA,NA,NA,NA
"193","02M001","P.S. 001 Alfred E. Smith","2017-18","94.7","Poverty","Poverty","19.0","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"194","02M001","P.S. 001 Alfred E. Smith","2017-18","97.3","SWD Status","Not SWD","8.9","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"195","02M001","P.S. 001 Alfred E. Smith","2017-18","89.1","SWD Status","SWD","38.5","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"196","02M001","P.S. 001 Alfred E. Smith","2017-18","94.6","Gender","Male","20.7","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"197","02M001","P.S. 001 Alfred E. Smith","2017-18","96.3","Gender","Female","10.3","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"198","02M001","P.S. 001 Alfred E. Smith","2017-18","95.4","All Students","All Students","15.5","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"199","02M001","P.S. 001 Alfred E. Smith","2017-18","89.9","Ethnicity","Hispanic","38.1","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"200","02M001","P.S. 001 Alfred E. Smith","2017-18","96.4","ELL Status","ELL","13.3","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"201","02M001","P.S. 001 Alfred E. Smith","2017-18","98.7","Ethnicity","Asian","2.7","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"202","02M001","P.S. 001 Alfred E. Smith","2017-18","97.5","Poverty","Not Poverty","6.3","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"203","02M001","P.S. 001 Alfred E. Smith","2017-18","95.1","ELL Status","Not ELL","16.3","P.S. 001 Alfred E. Smith","2017-18",318,55,0.497,0.503,0.176,0.019,0.283,0.808,0.843,NA,26,29,NA,NA,11,NA,NA,NA
"204","02M002","P.S. 002 Meyer London","2017-18","98.1","All Students","All Students","6.4","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"205","02M002","P.S. 002 Meyer London","2017-18","s","Ethnicity","Black","s","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"206","02M002","P.S. 002 Meyer London","2017-18","98.8","ELL Status","ELL","4.5","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"207","02M002","P.S. 002 Meyer London","2017-18","s","Poverty","Poverty","s","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"208","02M002","P.S. 002 Meyer London","2017-18","s","Ethnicity","Hispanic","s","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"209","02M002","P.S. 002 Meyer London","2017-18","s","Poverty","Not Poverty","s","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"210","02M002","P.S. 002 Meyer London","2017-18","97.7","Gender","Male","8.3","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"211","02M002","P.S. 002 Meyer London","2017-18","98.4","Gender","Female","4.3","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"212","02M002","P.S. 002 Meyer London","2017-18","94.7","SWD Status","SWD","22.2","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"213","02M002","P.S. 002 Meyer London","2017-18","98.9","SWD Status","Not SWD","2.6","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"214","02M002","P.S. 002 Meyer London","2017-18","99.0","Ethnicity","Asian","1.2","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"215","02M002","P.S. 002 Meyer London","2017-18","97.8","ELL Status","Not ELL","6.9","P.S. 002 Meyer London","2017-18",552,93,0.473,0.527,0.053,0.009,0.228,0.966,0.91,NA,22.3,21,NA,NA,8,NA,NA,NA
"216","02M003","P.S. 003 Charrette School","2017-18","96.7","SWD Status","Not SWD","3.4","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"217","02M003","P.S. 003 Charrette School","2017-18","96.3","ELL Status","Not ELL","6.0","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"218","02M003","P.S. 003 Charrette School","2017-18","95.1","Ethnicity","Hispanic","8.7","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"219","02M003","P.S. 003 Charrette School","2017-18","97.3","ELL Status","ELL","0.0","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"220","02M003","P.S. 003 Charrette School","2017-18","96.6","Ethnicity","Black","0.0","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"221","02M003","P.S. 003 Charrette School","2017-18","98.2","Ethnicity","Asian","0.0","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
"222","02M003","P.S. 003 Charrette School","2017-18","95.9","Poverty","Poverty","9.4","P.S. 003 Charrette School","2017-18",753,120,0.49,0.51,0.057,0.667,0.208,0.219,0.202,NA,32,33,NA,NA,4,NA,NA,NA
