"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","gifted_talented_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"221","02M042",98.8,"Male",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"2.2",0.172
"222","02M042",99,"ELL",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"0.0",0.172
"223","02M042",98.8,"Poverty",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"1.5",0.172
"224","02M042",98.6,"Not SWD",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"1.4",0.172
"225","02M042",99.1,"Asian",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"0.0",0.172
"226","02M042",98.6,"Female",0.763,"Manhattan",0,0,0.53,0.014,0.47,0.025,653,0.824,"0.0",0.172
"227","02M051",94.5,"White",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"12.5",0.227
"228","02M051",92.2,"SWD",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"33.3",0.227
"229","02M051",94.5,"Male",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"23.5",0.227
"230","02M051",92.2,"Hispanic",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"30.6",0.227
"231","02M051",92.3,"Female",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"24.3",0.227
"232","02M051",95.5,"Not Poverty",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"11.1",0.227
"233","02M051",93.8,"Not SWD",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"20.8",0.227
"234","02M051",93.4,"All Students",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"23.9",0.227
"235","02M051",91.9,"Poverty",0.594,"Manhattan",0,0,0.488,0.159,0.512,0.179,453,0.602,"31.8",0.227
"236","02M059",97.2,"Female",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"2.9",0.166
"237","02M059",96.8,"SWD",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"0.0",0.166
"238","02M059",97.1,"Not Poverty",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"1.7",0.166
"239","02M059",97.2,"All Students",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"1.5",0.166
"240","02M059",96.2,"ELL",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"0.0",0.166
"241","02M059",96.8,"White",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"2.8",0.166
"242","02M059",97.2,"Male",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"0.0",0.166
"243","02M059",97.9,"Poverty",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"0.0",0.166
"244","02M059",97.3,"Not ELL",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"1.7",0.166
"245","02M059",96.7,"Hispanic",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"0.0",0.166
"246","02M059",97.3,"Not SWD",0.094,"Manhattan",0,0,0.49,0.013,0.51,0.614,614,0.087,"2.0",0.166
"247","02M077",98.7,"SWD",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"248","02M077",98.5,"Male",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"249","02M077",98.5,"Other",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"250","02M077",98.6,"All Students",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"251","02M077",98.6,"Not ELL",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"252","02M077",98.6,"Female",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"253","02M077",98.5,"Not SWD",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"254","02M077",98.4,"White",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"255","02M077",99.2,"Asian",0.056,"Manhattan",0,1,0.514,0.003,0.486,0.506,358,0.097,"0.0",0.101
"256","02M089",97.9,"Asian",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"0.0",0.159
"257","02M089",97.5,"Not SWD",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"1.6",0.159
"258","02M089",96.2,"SWD",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"0.0",0.159
"259","02M089",97.2,"All Students",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"1.3",0.159
"260","02M089",97.4,"Female",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"0.0",0.159
"261","02M089",97,"Male",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"2.4",0.159
"262","02M089",97.3,"Not Poverty",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"1.6",0.159
"263","02M089",96.8,"Hispanic",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"0.0",0.159
"264","02M089",97,"White",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"2.3",0.159
"265","02M089",96.6,"Poverty",0.201,"Manhattan",0,0,0.51,0.016,0.49,0.589,433,0.074,"0.0",0.159
"266","02M111",96.9,"Asian",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"0.0",0.215
"267","02M111",89.3,"Not SWD",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"43.8",0.215
"268","02M111",93.3,"ELL",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"30.8",0.215
"269","02M111",88.2,"Poverty",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"46.4",0.215
"270","02M111",83,"Black",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"62.5",0.215
"271","02M111",89.2,"Not ELL",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"41.4",0.215
"272","02M111",89.8,"Female",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"38.2",0.215
"273","02M111",96,"Not Poverty",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"13.3",0.215
"274","02M111",89.8,"Male",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"40.5",0.215
"275","02M111",90.8,"SWD",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"30.4",0.215
"276","02M111",91.2,"Hispanic",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"31.4",0.215
"277","02M111",89.8,"All Students",0.623,"Manhattan",1,1,0.552,0.149,0.448,0.17,395,0.629,"39.4",0.215
"278","02M116",95.5,"Female",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"14.3",0.178
"279","02M116",94.5,"Hispanic",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"18.2",0.178
"280","02M116",96.1,"Not SWD",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"12.5",0.178
"281","02M116",95.2,"All Students",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"15.0",0.178
"282","02M116",91.6,"SWD",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"25.0",0.178
"283","02M116",98.2,"Asian",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"0.0",0.178
"284","02M116",96.4,"White",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"6.3",0.178
"285","02M116",94.9,"Male",0.364,"Manhattan",0,0,0.494,0.117,0.506,0.404,539,0.353,"15.8",0.178
"286","02M124",99.2,"All Students",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"1.0",0.131
"287","02M124",99.3,"Not SWD",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"0.0",0.131
"288","02M124",99.1,"Male",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"1.9",0.131
"289","02M124",99.2,"Poverty",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"1.6",0.131
"290","02M124",99.1,"Not ELL",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"1.3",0.131
"291","02M124",99.6,"ELL",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"0.0",0.131
"292","02M124",98.8,"SWD",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"7.1",0.131
"293","02M124",99.4,"Female",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"0.0",0.131
"294","02M124",99.2,"Not Poverty",0.564,"Manhattan",0,1,0.51,0,0.49,0.017,724,0.658,"0.0",0.131
"295","02M126",98.4,"ELL",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"8.3",0.194
"296","02M126",92.7,"Hispanic",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"31.8",0.194
"297","02M126",96,"All Students",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"14.9",0.194
"298","02M126",95.4,"Not ELL",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"16.4",0.194
"299","02M126",96.6,"Not SWD",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"12.2",0.194
"300","02M126",99.2,"Asian",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"0.0",0.194
"301","02M126",94.4,"SWD",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"22.2",0.194
"302","02M126",92.5,"Black",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"25.0",0.194
"303","02M126",96.2,"Female",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"10.7",0.194
"304","02M126",95.8,"Male",0.8,"Manhattan",0,0,0.54,0.093,0.46,0.079,784,0.78,"17.9",0.194
"305","02M130",98,"SWD",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"8.0",0.143
"306","02M130",99.7,"ELL",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"0.0",0.143
"307","02M130",98.6,"Not ELL",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"2.4",0.143
"308","02M130",98.8,"Not SWD",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"1.3",0.143
"309","02M130",98.7,"Poverty",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"3.5",0.143
"310","02M130",98.7,"Male",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"2.2",0.143
"311","02M130",98.6,"Not Poverty",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"1.1",0.143
"312","02M130",95.8,"Hispanic",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"18.2",0.143
"313","02M130",97.4,"White",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"0.0",0.143
"314","02M130",99,"Asian",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"0.7",0.143
"315","02M130",98.6,"All Students",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"2.3",0.143
"316","02M130",98.6,"Female",0.484,"Manhattan",1,1,0.522,0.01,0.478,0.033,913,0.605,"2.3",0.143
"317","02M150",96.8,"Not ELL",0.128,"Manhattan",0,0,0.529,0.011,0.471,0.583,187,0.147,"8.0",0.139
"318","02M150",96.8,"All Students",0.128,"Manhattan",0,0,0.529,0.011,0.471,0.583,187,0.147,"8.0",0.139
"319","02M150",96.5,"White",0.128,"Manhattan",0,0,0.529,0.011,0.471,0.583,187,0.147,"7.1",0.139
"320","02M150",97.3,"Male",0.128,"Manhattan",0,0,0.529,0.011,0.471,0.583,187,0.147,"0.0",0.139
"321","02M150",96.3,"Female",0.128,"Manhattan",0,0,0.529,0.011,0.471,0.583,187,0.147,"15.4",0.139
"322","02M151",90.8,"SWD",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"35.3",0.183
"323","02M151",95.4,"Not SWD",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"11.4",0.183
"324","02M151",96.9,"Not Poverty",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"5.4",0.183
"325","02M151",97.7,"Asian",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"0.0",0.183
"326","02M151",97.7,"White",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"0.0",0.183
"327","02M151",94.6,"All Students",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"15.6",0.183
"328","02M151",95.6,"Female",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"10.4",0.183
"329","02M151",88.8,"Black",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"46.7",0.183
"330","02M151",91.3,"Poverty",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"30.0",0.183
"331","02M151",90.4,"Hispanic",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"33.3",0.183
"332","02M151",96.2,"Other",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"14.3",0.183
"333","02M151",93.5,"Male",0.433,"Manhattan",0,0,0.513,0.151,0.487,0.495,515,0.402,"20.8",0.183
"334","02M158",96.2,"Not SWD",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"8.0",0.16
"335","02M158",96.1,"All Students",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"7.2",0.16
"336","02M158",95.9,"SWD",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"4.2",0.16
"337","02M158",96,"Female",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"7.0",0.16
"338","02M158",93.9,"Poverty",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"26.3",0.16
"339","02M158",96.5,"Not Poverty",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"3.3",0.16
"340","02M158",96.3,"White",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"4.6",0.16
"341","02M158",94.5,"Hispanic",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"25.0",0.16
"342","02M158",96.2,"Male",0.122,"Manhattan",0,0,0.521,0.028,0.479,0.72,793,0.11,"7.4",0.16
"343","02M183",97.1,"Not SWD",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"1.6",0.163
"344","02M183",97.1,"All Students",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"2.7",0.163
"345","02M183",98.3,"Asian",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"0.0",0.163
"346","02M183",97.1,"Male",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"2.4",0.163
"347","02M183",97.1,"Female",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"2.9",0.163
"348","02M183",97.1,"SWD",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"7.1",0.163
"349","02M183",97.3,"Not Poverty",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"0.0",0.163
"350","02M183",97.2,"White",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"1.9",0.163
"351","02M183",95.2,"Poverty",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"22.2",0.163
"352","02M183",94.4,"Hispanic",0.111,"Manhattan",0,0,0.514,0.024,0.486,0.68,588,0.059,"14.3",0.163
"353","02M198",96.4,"Male",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"6.9",0.234
"354","02M198",95.8,"Not SWD",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"13.7",0.234
"355","02M198",93,"Hispanic",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"31.3",0.234
"356","02M198",97.1,"White",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"8.7",0.234
"357","02M198",96.1,"SWD",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"10.0",0.234
"358","02M198",98.3,"Asian",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"0.0",0.234
"359","02M198",95.4,"Female",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"18.8",0.234
"360","02M198",95.9,"All Students",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"13.1",0.234
"361","02M198",96.5,"Not Poverty",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"10.5",0.234
"362","02M198",94.9,"Poverty",0.39,"Manhattan",0,1,0.523,0.1,0.477,0.427,461,0.362,"17.4",0.234
"363","02M212",97.2,"Male",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"3.1",0.115
"364","02M212",97.2,"Not SWD",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"2.2",0.115
"365","02M212",97.1,"White",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"366","02M212",97.1,"All Students",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"1.9",0.115
"367","02M212",96.6,"SWD",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"368","02M212",96.3,"Hispanic",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"369","02M212",97.7,"Not Poverty",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"370","02M212",97.1,"Female",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"371","02M212",95.9,"Poverty",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"6.7",0.115
"372","02M212",99.8,"Asian",0.232,"Manhattan",0,0,0.495,0.063,0.505,0.467,366,0.26,"0.0",0.115
"373","02M217",95.5,"ELL",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"15.8",0.135
"374","02M217",96.2,"Female",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"8.5",0.135
"375","02M217",93,"SWD",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"30.8",0.135
"376","02M217",96.3,"Not ELL",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"5.8",0.135
"377","02M217",96.7,"Not Poverty",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"5.7",0.135
"378","02M217",96,"White",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"12.8",0.135
"379","02M217",96.6,"Not SWD",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"4.3",0.135
"380","02M217",96.1,"Male",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"6.9",0.135
"381","02M217",95.2,"Poverty",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"11.4",0.135
"382","02M217",97.6,"Asian",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"0.0",0.135
"383","02M217",94.6,"Hispanic",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"14.3",0.135
"384","02M217",96.2,"All Students",0.343,"Manhattan",1,1,0.49,0.114,0.51,0.385,616,0.28,"7.6",0.135
"385","02M225",96.3,"Male",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"0.0",0.231
"386","02M225",96.2,"Not Poverty",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"10.0",0.231
"387","02M225",92.4,"Poverty",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"16.7",0.231
"388","02M225",93.2,"Female",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"25.0",0.231
"389","02M225",94.7,"Not ELL",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"12.5",0.231
"390","02M225",91.8,"SWD",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"28.6",0.231
"391","02M225",94.7,"All Students",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"12.5",0.231
"392","02M225",95.6,"Not SWD",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"8.0",0.231
"393","02M225",95.2,"White",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"13.3",0.231
"394","02M225",95.4,"Hispanic",0.341,"Manhattan",0,0,0.503,0.166,0.497,0.372,320,0.344,"0.0",0.231
"395","02M234",98.5,"Asian",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"0.0",0.168
"396","02M234",97.8,"Hispanic",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"0.0",0.168
"397","02M234",97.7,"Not SWD",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"4.8",0.168
"398","02M234",97.5,"White",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"7.2",0.168
"399","02M234",97.3,"SWD",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"5.9",0.168
"400","02M234",97.8,"Male",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"5.7",0.168
"401","02M234",97.6,"All Students",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"5.0",0.168
"402","02M234",97.8,"Not Poverty",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"4.4",0.168
"403","02M234",97.4,"Female",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"4.3",0.168
"404","02M234",96.4,"Poverty",0.1,"Manhattan",0,0,0.505,0.014,0.495,0.721,642,0.089,"11.1",0.168
"405","02M267",96.4,"All Students",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"5.5",0.161
"406","02M267",96.2,"Not SWD",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"6.7",0.161
"407","02M267",93.7,"Poverty",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"14.3",0.161
"408","02M267",96.2,"Female",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"9.7",0.161
"409","02M267",96.8,"Not Poverty",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"4.2",0.161
"410","02M267",96.7,"Male",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"0.0",0.161
"411","02M267",96.8,"White",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"2.6",0.161
"412","02M267",97.5,"Asian",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"0.0",0.161
"413","02M267",97.2,"SWD",0.111,"Manhattan",0,0,0.492,0.005,0.508,0.744,398,0.077,"0.0",0.161
"414","02M276",95.9,"Male",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"9.3",0.192
"415","02M276",96.7,"Not SWD",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"5.4",0.192
"416","02M276",96.6,"Not Poverty",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"5.3",0.192
"417","02M276",98,"Asian",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"4.3",0.192
"418","02M276",97,"Poverty",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"6.7",0.192
"419","02M276",96.7,"All Students",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"5.5",0.192
"420","02M276",96.6,"SWD",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"5.9",0.192
"421","02M276",96.4,"Hispanic",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"7.7",0.192
"422","02M276",97.3,"Female",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"2.1",0.192
"423","02M276",96.1,"White",0.135,"Manhattan",0,0,0.522,0.041,0.478,0.541,827,0.149,"6.0",0.192
"424","02M281",97.6,"ELL",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"0.0",0.151
"425","02M281",98.3,"Not Poverty",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"5.9",0.151
"426","02M281",97,"Female",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"7.7",0.151
"427","02M281",97,"Male",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"15.0",0.151
"428","02M281",98.9,"White",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"0.0",0.151
"429","02M281",95.7,"Poverty",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"18.8",0.151
"430","02M281",92.9,"SWD",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"50.0",0.151
"431","02M281",97,"All Students",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"12.1",0.151
"432","02M281",97.4,"Asian",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"0.0",0.151
"433","02M281",98.4,"Not SWD",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"0.0",0.151
"434","02M281",96.8,"Not ELL",0.276,"Manhattan",0,0,0.504,0.085,0.496,0.434,272,0.184,"16.0",0.151
"435","02M290",96.9,"Male",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"2.1",0.155
"436","02M290",95.9,"SWD",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"0.0",0.155
"437","02M290",97.9,"Female",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"2.0",0.155
"438","02M290",97.5,"Not Poverty",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"2.4",0.155
"439","02M290",97.7,"Not SWD",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"2.4",0.155
"440","02M290",97.7,"Other",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"0.0",0.155
"441","02M290",96.8,"Poverty",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"0.0",0.155
"442","02M290",98.4,"Asian",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"0.0",0.155
"443","02M290",97.4,"All Students",0.117,"Manhattan",0,0,0.474,0.022,0.526,0.719,631,0.106,"2.1",0.155
